response,contrast,Map_type,Recombination,H2,Repulsion,Matrix,Allele,QTL_type,estimate,SE,df,z.ratio,p.value
QTL fixation,2 - 200,Chr,2X,8,2,CV,positive_QTL,R,0.119066948354361,0.00541011292048734,Inf,22.0082187015859,2.40247247430365e-107
QTL fixation,2 - 200,Peri,2X,8,2,CV,positive_QTL,R,0.121963253811621,0.00541011292048757,Inf,22.5435689798189,1.55283137604755e-112
QTL fixation,2 - 200,WT,2X,8,2,CV,positive_QTL,R,0.123270365320064,0.0054101129204869,Inf,22.7851741972458,6.43264423454923e-115
QTL fixation,2 - 200,Chr,20X,2,3,CV,positive_QTL,R,0.257834150575736,0.00541011292048736,Inf,47.657813129806,0
QTL fixation,2 - 200,Peri,20X,2,3,CV,positive_QTL,R,0.251150472326073,0.00541011292048734,Inf,46.4224085554668,0
QTL fixation,2 - 200,WT,20X,2,3,CV,positive_QTL,R,0.232992922134269,0.00541011292048733,Inf,43.0661846727742,0
QTL fixation,2 - 200,Chr,2X,2,3,CV,positive_QTL,R,0.239567196095415,0.00541011292048726,Inf,44.2813670650406,0
QTL fixation,2 - 200,Peri,2X,2,3,CV,positive_QTL,R,0.232091006840352,0.00541011292048734,Inf,42.8994755287742,0
QTL fixation,2 - 200,WT,2X,2,3,CV,positive_QTL,R,0.23502351822737,0.00541011292048728,Inf,43.441518075782,0
QTL fixation,2 - 200,Chr,20X,8,3,CV,positive_QTL,R,0.238790778613529,0.0054101129204873,Inf,44.1378548143169,0
QTL fixation,2 - 200,Peri,20X,8,3,CV,positive_QTL,R,0.253817536107409,0.00541011292048746,Inf,46.9153860257208,0
QTL fixation,2 - 200,WT,20X,8,3,CV,positive_QTL,R,0.236501109773788,0.00541011292048738,Inf,43.7146346572896,0
QTL fixation,2 - 200,Chr,2X,8,3,CV,positive_QTL,R,0.242849846520943,0.00541011292048731,Inf,44.8881289707108,0
QTL fixation,2 - 200,Peri,2X,8,3,CV,positive_QTL,R,0.250428263682705,0.00541011292048709,Inf,46.2889162136302,0
QTL fixation,2 - 200,WT,2X,8,3,CV,positive_QTL,R,0.220854462831403,0.00541011292048732,Inf,40.8225236843133,0
QTL fixation,2 - 200,Chr,20X,2,4,CV,positive_QTL,R,0.392999877015391,0.00541011292048735,Inf,72.6417142842167,0
QTL fixation,2 - 200,Peri,20X,2,4,CV,positive_QTL,R,0.390691387192483,0.00541011292048736,Inf,72.2150152750026,0
QTL fixation,2 - 200,WT,20X,2,4,CV,positive_QTL,R,0.372090786642334,0.00541011292048731,Inf,68.7768983958321,0
QTL fixation,2 - 200,Chr,2X,2,4,CV,positive_QTL,R,0.391051457642723,0.00541011292048727,Inf,72.2815703461329,0
QTL fixation,2 - 200,Peri,2X,2,4,CV,positive_QTL,R,0.38414214851271,0.00541011292048741,Inf,71.0044603797478,0
QTL fixation,2 - 200,WT,2X,2,4,CV,positive_QTL,R,0.383014718082896,0.00541011292048722,Inf,70.7960672377985,0
QTL fixation,2 - 200,Chr,20X,8,4,CV,positive_QTL,R,0.494815742200342,0.0054101129204873,Inf,91.4612595841666,0
QTL fixation,2 - 200,Peri,20X,8,4,CV,positive_QTL,R,0.495126734484624,0.00541011292048735,Inf,91.5187430949264,0
QTL fixation,2 - 200,WT,20X,8,4,CV,positive_QTL,R,0.480764472677216,0.0054101129204872,Inf,88.864036618652,0
QTL fixation,2 - 200,Chr,2X,8,4,CV,positive_QTL,R,0.485015979841782,0.0054101129204872,Inf,89.6498810598033,0
QTL fixation,2 - 200,Peri,2X,8,4,CV,positive_QTL,R,0.480025759681239,0.00541011292048759,Inf,88.7274936283541,0
QTL fixation,2 - 200,WT,2X,8,4,CV,positive_QTL,R,0.470774246914396,0.00541011292048727,Inf,87.0174530242513,0
QTL fixation,2 - 200,Chr,20X,2,5,CV,positive_QTL,R,0.29618693421758,0.0054101129204873,Inf,54.7469042828966,0
QTL fixation,2 - 200,Peri,20X,2,5,CV,positive_QTL,R,0.291546734106359,0.00541011292048728,Inf,53.8892142162718,0
QTL fixation,2 - 200,WT,20X,2,5,CV,positive_QTL,R,0.267838833568441,0.00541011292048731,Inf,49.507068984489,0
QTL fixation,2 - 200,Chr,2X,2,5,CV,positive_QTL,R,0.268144883738586,0.00541011292048729,Inf,49.5636389996891,0
QTL fixation,2 - 200,Peri,2X,2,5,CV,positive_QTL,R,0.276422626802683,0.0054101129204873,Inf,51.0936889608924,0
QTL fixation,2 - 200,WT,2X,2,5,CV,positive_QTL,R,0.271939354305897,0.00541011292048717,Inf,50.2650052415929,0
QTL fixation,2 - 200,Chr,20X,8,5,CV,positive_QTL,R,0.311532474814314,0.00541011292048729,Inf,57.5833590523752,0
QTL fixation,2 - 200,Peri,20X,8,5,CV,positive_QTL,R,0.310550180231104,0.00541011292048727,Inf,57.4017926788733,0
QTL fixation,2 - 200,WT,20X,8,5,CV,positive_QTL,R,0.283479280626756,0.0054101129204873,Inf,52.3980339769364,0
QTL fixation,2 - 200,Chr,2X,8,5,CV,positive_QTL,R,0.28984646937018,0.00541011292048728,Inf,53.5749389393658,0
QTL fixation,2 - 200,Peri,2X,8,5,CV,positive_QTL,R,0.295075865342363,0.00541011292048712,Inf,54.5415353947537,0
QTL fixation,2 - 200,WT,2X,8,5,CV,positive_QTL,R,0.290516894970267,0.0054101129204871,Inf,53.6988597539495,0
QTL fixation,2 - 200,Chr,20X,2,1,GW,positive_QTL,R,0.118667528654416,0.00541011292048729,Inf,21.9343903534878,1.22062725616726e-106
QTL fixation,2 - 200,Peri,20X,2,1,GW,positive_QTL,R,0.121696548803044,0.00541011292048727,Inf,22.4942714859422,4.72272942605903e-112
QTL fixation,2 - 200,WT,20X,2,1,GW,positive_QTL,R,0.114961996966804,0.00541011292048733,Inf,21.2494634874366,3.33453931185508e-100
QTL fixation,2 - 200,Chr,2X,2,1,GW,positive_QTL,R,0.115260654781759,0.00541011292048728,Inf,21.3046671069072,1.02755309451321e-100
QTL fixation,2 - 200,Peri,2X,2,1,GW,positive_QTL,R,0.112712398671233,0.00541011292048738,Inf,20.8336499307447,2.14477056424223e-96
QTL fixation,2 - 200,WT,2X,2,1,GW,positive_QTL,R,0.114247852375385,0.00541011292048732,Inf,21.1174616971015,5.49703215762207e-99
QTL fixation,2 - 200,Chr,20X,8,1,GW,positive_QTL,R,0.0970061279097719,0.00541011292048732,Inf,17.9305181491543,6.8141684877471e-72
QTL fixation,2 - 200,Peri,20X,8,1,GW,positive_QTL,R,0.08909530308261,0.00541011292048733,Inf,16.4682889972996,6.19992720682182e-61
QTL fixation,2 - 200,WT,20X,8,1,GW,positive_QTL,R,0.0853914237052759,0.00541011292048739,Inf,15.7836675426699,4.03071203574345e-56
QTL fixation,2 - 200,Chr,2X,8,1,GW,positive_QTL,R,0.0875126057173501,0.00541011292048726,Inf,16.1757447586636,7.47879002293398e-59
QTL fixation,2 - 200,Peri,2X,8,1,GW,positive_QTL,R,0.0868559333863414,0.00541011292048717,Inf,16.0543660849357,5.32804882349836e-58
QTL fixation,2 - 200,WT,2X,8,1,GW,positive_QTL,R,0.0828569549846726,0.00541011292048715,Inf,15.3151988142258,6.05265259466435e-53
QTL fixation,2 - 200,Chr,20X,2,2,GW,positive_QTL,R,0.0889014733009857,0.00541011292048732,Inf,16.4324616893538,1.12017757065645e-60
QTL fixation,2 - 200,Peri,20X,2,2,GW,positive_QTL,R,0.102665296862976,0.00541011292048734,Inf,18.9765534235334,2.66515993479125e-80
QTL fixation,2 - 200,WT,20X,2,2,GW,positive_QTL,R,0.101297179653136,0.00541011292048732,Inf,18.723671971714,3.17490863567909e-78
QTL fixation,2 - 200,Chr,2X,2,2,GW,positive_QTL,R,0.103455895305863,0.00541011292048747,Inf,19.122686869268,1.63465700781748e-81
QTL fixation,2 - 200,Peri,2X,2,2,GW,positive_QTL,R,0.103442941328325,0.0054101129204877,Inf,19.1202924686828,1.71145186111757e-81
QTL fixation,2 - 200,WT,2X,2,2,GW,positive_QTL,R,0.114041897311616,0.00541011292048736,Inf,21.0793931638201,1.22949774230701e-98
QTL fixation,2 - 200,Chr,20X,8,2,GW,positive_QTL,R,0.086519530067141,0.00541011292048732,Inf,15.9921856232435,1.44858276541291e-57
QTL fixation,2 - 200,Peri,20X,8,2,GW,positive_QTL,R,0.0827507081909068,0.0054101129204874,Inf,15.2955602604043,8.18533818512671e-53
QTL fixation,2 - 200,WT,20X,8,2,GW,positive_QTL,R,0.0777320160576556,0.00541011292048731,Inf,14.3679100972728,8.22767682224303e-47
QTL fixation,2 - 200,Chr,2X,8,2,GW,positive_QTL,R,0.0848008803253896,0.00541011292048746,Inf,15.6745120798234,2.25953440386704e-55
QTL fixation,2 - 200,Peri,2X,8,2,GW,positive_QTL,R,0.0881124832293923,0.0054101129204885,Inf,16.2866255333976,1.22821779186168e-59
QTL fixation,2 - 200,WT,2X,8,2,GW,positive_QTL,R,0.0879045135373078,0.00541011292048652,Inf,16.2481846181877,2.30076952207026e-59
QTL fixation,2 - 200,Chr,20X,2,3,GW,positive_QTL,R,0.132801116838176,0.00541011292048735,Inf,24.5468290200147,4.675719585664e-133
QTL fixation,2 - 200,Peri,20X,2,3,GW,positive_QTL,R,0.137477086102788,0.00541011292048732,Inf,25.4111306220953,1.8998636478984e-142
QTL fixation,2 - 200,WT,20X,2,3,GW,positive_QTL,R,0.142095410266582,0.00541011292048726,Inf,26.2647771599163,4.84627313605524e-152
QTL fixation,2 - 200,Chr,2X,2,3,GW,positive_QTL,R,0.145297351398813,0.00541011292048736,Inf,26.8566208384656,7.05899698447931e-159
QTL fixation,2 - 200,Peri,2X,2,3,GW,positive_QTL,R,0.146882670478853,0.00541011292048725,Inf,27.1496496723074,2.55624354136403e-162
QTL fixation,2 - 200,WT,2X,2,3,GW,positive_QTL,R,0.141472498540844,0.0054101129204873,Inf,26.1496387635661,9.94889491096957e-151
QTL fixation,2 - 200,Chr,20X,8,3,GW,positive_QTL,R,0.171991610928154,0.00541011292048739,Inf,31.7907617559781,8.68563071772688e-222
QTL fixation,2 - 200,Peri,20X,8,3,GW,positive_QTL,R,0.184732808914824,0.00541011292048737,Inf,34.1458323753772,1.54184024920691e-255
QTL fixation,2 - 200,WT,20X,8,3,GW,positive_QTL,R,0.17851691581053,0.00541011292048742,Inf,32.996892751445,9.00023332981147e-239
QTL fixation,2 - 200,Chr,2X,8,3,GW,positive_QTL,R,0.191590186202584,0.00541011292048679,Inf,35.4133433106503,1.06417242545144e-274
QTL fixation,2 - 200,Peri,2X,8,3,GW,positive_QTL,R,0.180923547781075,0.00541011292048668,Inf,33.4417322595919,3.39441487158071e-245
QTL fixation,2 - 200,WT,2X,8,3,GW,positive_QTL,R,0.183796775631458,0.0054101129204881,Inf,33.9728168954513,5.61627144158546e-253
QTL fixation,2 - 200,Chr,20X,2,4,GW,positive_QTL,R,0.290466506340532,0.00541011292048727,Inf,53.689545968732,0
QTL fixation,2 - 200,Peri,20X,2,4,GW,positive_QTL,R,0.303974747355416,0.00541011292048727,Inf,56.186396073973,0
QTL fixation,2 - 200,WT,20X,2,4,GW,positive_QTL,R,0.301581548670046,0.00541011292048734,Inf,55.7440395611706,0
QTL fixation,2 - 200,Chr,2X,2,4,GW,positive_QTL,R,0.295861632209422,0.00541011292048727,Inf,54.6867757767197,0
QTL fixation,2 - 200,Peri,2X,2,4,GW,positive_QTL,R,0.295595725078185,0.00541011292048717,Inf,54.6376257617127,0
QTL fixation,2 - 200,WT,2X,2,4,GW,positive_QTL,R,0.294338477704492,0.0054101129204871,Inf,54.4052373823633,0
QTL fixation,2 - 200,Chr,20X,8,4,GW,positive_QTL,R,0.43829652813509,0.00541011292048719,Inf,81.0143031350297,0
QTL fixation,2 - 200,Peri,20X,8,4,GW,positive_QTL,R,0.443086498570211,0.00541011292048733,Inf,81.8996766023691,0
QTL fixation,2 - 200,WT,20X,8,4,GW,positive_QTL,R,0.430111587708476,0.00541011292048748,Inf,79.5014067228971,0
QTL fixation,2 - 200,Chr,2X,8,4,GW,positive_QTL,R,0.435949416266357,0.00541011292048732,Inf,80.5804652645011,0
QTL fixation,2 - 200,Peri,2X,8,4,GW,positive_QTL,R,0.427685496997953,0.00541011292048668,Inf,79.0529704802316,0
QTL fixation,2 - 200,WT,2X,8,4,GW,positive_QTL,R,0.429145721520776,0.00541011292048654,Inf,79.3228769580253,0
QTL fixation,2 - 200,Chr,20X,2,5,GW,positive_QTL,R,0.159479542179743,0.00541011292048731,Inf,29.4780431616903,5.50498412306445e-191
QTL fixation,2 - 200,Peri,20X,2,5,GW,positive_QTL,R,0.163679950406716,0.00541011292048719,Inf,30.2544425250141,4.56050572857113e-201
QTL fixation,2 - 200,WT,20X,2,5,GW,positive_QTL,R,0.158749648948604,0.00541011292048727,Inf,29.3431304081369,2.92391545241888e-189
QTL fixation,2 - 200,Chr,2X,2,5,GW,positive_QTL,R,0.142500433323739,0.00541011292048726,Inf,26.3396412271012,6.74543908448436e-153
QTL fixation,2 - 200,Peri,2X,2,5,GW,positive_QTL,R,0.148555223268441,0.00541011292048701,Inf,27.4588027000124,5.45429030932964e-166
QTL fixation,2 - 200,WT,2X,2,5,GW,positive_QTL,R,0.169415330029794,0.00541011292048678,Inf,31.3145645053468,2.95626916897646e-215
QTL fixation,2 - 200,Chr,20X,8,5,GW,positive_QTL,R,0.223018031339503,0.00541011292048726,Inf,41.2224355789263,0
QTL fixation,2 - 200,Peri,20X,8,5,GW,positive_QTL,R,0.231189707671987,0.00541011292048708,Inf,42.732880268823,0
QTL fixation,2 - 200,WT,20X,8,5,GW,positive_QTL,R,0.208466850262023,0.00541011292048743,Inf,38.5328094488721,0
QTL fixation,2 - 200,Chr,2X,8,5,GW,positive_QTL,R,0.217637824378855,0.0054101129204872,Inf,40.2279633673997,0
QTL fixation,2 - 200,Peri,2X,8,5,GW,positive_QTL,R,0.221864880119582,0.00541011292048781,Inf,41.0092882311923,0
QTL fixation,2 - 200,WT,2X,8,5,GW,positive_QTL,R,0.230492035602918,0.00541011292048683,Inf,42.6039232434686,0
