response,contrast,H2,Recombination,Map_type,QTL,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,large_neg - small_neg,8,2X,WT,200,1,CV,R,-0.023211246779338,0.00754599282974131,Inf,-3.07596989594989,0.00594690035686485
QTL AF,large_neg - med_neg,2,20X,Chr,2,2,CV,R,0.0433763636364731,0.00754599282974224,Inf,5.74826462404084,2.70311015793112e-08
QTL AF,large_neg - small_neg,2,20X,Chr,2,2,CV,R,-0.0803909090908184,0.00754599282974192,Inf,-10.6534568617617,2.77555756156289e-14
QTL AF,med_neg - small_neg,2,20X,Chr,2,2,CV,R,-0.123767272727292,0.00754599282974142,Inf,-16.4017214858038,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,2,CV,R,0.131170909090915,0.00754599282974167,Inf,17.3828563120177,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,2,CV,R,0.222513636363639,0.00754599282974164,Inf,29.4876554197915,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,2,CV,R,0.0913427272727238,0.0075459928297415,Inf,12.104799107774,0
QTL AF,large_neg - med_neg,2,2X,Chr,2,2,CV,R,0.0299820454545333,0.00754599282974168,Inf,3.97324064984032,0.000209297296297706
QTL AF,large_neg - small_neg,2,2X,Chr,2,2,CV,R,-0.0804159090909163,0.0075459928297418,Inf,-10.65676987844,2.75335310107039e-14
QTL AF,med_neg - small_neg,2,2X,Chr,2,2,CV,R,-0.11039795454545,0.00754599282974144,Inf,-14.6300105282809,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,2,CV,R,0.141368181818177,0.00754599282974159,Inf,18.7342056913958,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,2,CV,R,0.192874999999996,0.00754599282974163,Inf,25.5599235715944,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,2,CV,R,0.0515068181818187,0.00754599282974148,Inf,6.82571788019885,2.62684318741435e-11
QTL AF,large_neg - med_neg,2,20X,Peri,2,2,CV,R,0.0411874999999631,0.00754599282974152,Inf,5.45819495582187,1.44126125145583e-07
QTL AF,large_neg - small_neg,2,20X,Peri,2,2,CV,R,-0.0560204545454893,0.00754599282974161,Inf,-7.42386797992857,3.61044527608101e-13
QTL AF,med_neg - small_neg,2,20X,Peri,2,2,CV,R,-0.0972079545454524,0.00754599282974142,Inf,-12.8820629357507,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,2,CV,R,0.156492159090917,0.00754599282974148,Inf,20.7384452413107,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,2,CV,R,0.206209090909097,0.00754599282974151,Inf,27.3269661874515,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,2,CV,R,0.0497169318181807,0.00754599282974149,Inf,6.58852094614088,1.33278943437176e-10
QTL AF,large_neg - med_neg,2,2X,Peri,2,2,CV,R,0.0327070454545556,0.00754599282974144,Inf,4.33435946634425,4.34570900315068e-05
QTL AF,large_neg - small_neg,2,2X,Peri,2,2,CV,R,-0.0989409090908989,0.00754599282974148,Inf,-13.1117152273107,0
QTL AF,med_neg - small_neg,2,2X,Peri,2,2,CV,R,-0.131647954545455,0.00754599282974137,Inf,-17.4460746936552,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,2,CV,R,0.138701136363638,0.00754599282974129,Inf,18.380767049893,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,2,CV,R,0.208645454545456,0.00754599282974157,Inf,27.6498347206357,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,2,CV,R,0.0699443181818185,0.00754599282974156,Inf,9.26906767074333,3.2085445411667e-14
QTL AF,large_neg - med_neg,2,20X,WT,2,2,CV,R,0.0348959090908878,0.00754599282974152,Inf,4.62442913454015,1.12058627983469e-05
QTL AF,large_neg - small_neg,2,20X,WT,2,2,CV,R,-0.097322727272747,0.00754599282974156,Inf,-12.8972726940797,0
QTL AF,med_neg - small_neg,2,20X,WT,2,2,CV,R,-0.132218636363635,0.00754599282974146,Inf,-17.5217018286201,0
QTL AF,large_neg - med_neg,8,20X,WT,2,2,CV,R,0.140930909090913,0.00754599282974139,Inf,18.6762580180907,0
QTL AF,large_neg - small_neg,8,20X,WT,2,2,CV,R,0.229675000000004,0.00754599282974147,Inf,30.4366841026899,0
QTL AF,med_neg - small_neg,8,20X,WT,2,2,CV,R,0.0887440909090915,0.00754599282974142,Inf,11.7604260845995,0
QTL AF,large_neg - med_neg,2,2X,WT,2,2,CV,R,0.0408478409090953,0.00754599282974148,Inf,5.41318310668136,1.85498101212822e-07
QTL AF,large_neg - small_neg,2,2X,WT,2,2,CV,R,-0.0846409090909051,0.00754599282974152,Inf,-11.2166696948484,6.66133814775094e-15
QTL AF,med_neg - small_neg,2,2X,WT,2,2,CV,R,-0.12548875,0.00754599282974147,Inf,-16.6298528015299,0
QTL AF,large_neg - med_neg,8,2X,WT,2,2,CV,R,0.149077613636365,0.00754599282974133,Inf,19.7558647350948,0
QTL AF,large_neg - small_neg,8,2X,WT,2,2,CV,R,0.196431818181819,0.00754599282974151,Inf,26.0312754880458,0
QTL AF,med_neg - small_neg,8,2X,WT,2,2,CV,R,0.0473542045454545,0.00754599282974131,Inf,6.27541075295163,1.04593445016121e-09
QTL AF,large_neg - med_neg,2,20X,Chr,200,2,CV,R,-0.024089768104861,0.00754599282974154,Inf,-3.19239212763552,0.00403115444078905
QTL AF,large_neg - small_neg,2,20X,Chr,200,2,CV,R,-0.0362719616144711,0.00754599282974157,Inf,-4.80678453224998,4.58256805391244e-06
QTL AF,large_neg - med_neg,8,20X,Chr,200,2,CV,R,-0.0353969217798779,0.00754599282974147,Inf,-4.69082367006313,8.12246949144502e-06
QTL AF,large_neg - small_neg,8,20X,Chr,200,2,CV,R,-0.0605136286253442,0.00754599282974142,Inf,-8.01930640416707,4.31876756579186e-14
QTL AF,med_neg - small_neg,8,20X,Chr,200,2,CV,R,-0.0251167068454662,0.00754599282974136,Inf,-3.32848273410394,0.00251496545723573
QTL AF,large_neg - med_neg,2,2X,Chr,200,2,CV,R,-0.022324127317222,0.00754599282974153,Inf,-2.95840823347121,0.00868497494961884
QTL AF,large_neg - small_neg,2,2X,Chr,200,2,CV,R,-0.0400019437815975,0.00754599282974164,Inf,-5.30108425546531,3.44786237782557e-07
QTL AF,large_neg - med_neg,8,2X,Chr,200,2,CV,R,-0.0353084304913351,0.00754599282974174,Inf,-4.67909674551646,8.60020413318008e-06
QTL AF,large_neg - small_neg,8,2X,Chr,200,2,CV,R,-0.0596338132650652,0.00754599282974152,Inf,-7.90271268613276,5.07371922253697e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,2,CV,R,-0.0243253827737301,0.00754599282974157,Inf,-3.22361594061615,0.00362354186147207
QTL AF,large_neg - med_neg,2,20X,Peri,200,2,CV,R,-0.02425303729341,0.00754599282974141,Inf,-3.21402866933828,0.00374449990440306
QTL AF,large_neg - small_neg,2,20X,Peri,200,2,CV,R,-0.037292579544477,0.0075459928297414,Inf,-4.94203750068433,2.31189444677149e-06
QTL AF,large_neg - med_neg,8,20X,Peri,200,2,CV,R,-0.0349867814867257,0.0075459928297414,Inf,-4.63647160501273,1.05739058531285e-05
QTL AF,large_neg - small_neg,8,20X,Peri,200,2,CV,R,-0.0584400633858075,0.00754599282974144,Inf,-7.74451615637302,4.65183447317941e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,2,CV,R,-0.0234532818990819,0.00754599282974128,Inf,-3.10804455136038,0.00535009537828834
QTL AF,large_neg - med_neg,2,2X,Peri,200,2,CV,R,-0.0228145808609401,0.00754599282974137,Inf,-3.02340346402397,0.0070564518238132
QTL AF,large_neg - small_neg,2,2X,Peri,200,2,CV,R,-0.0379300401455026,0.00754599282974135,Inf,-5.02651420446721,1.49432015295048e-06
QTL AF,large_neg - med_neg,8,2X,Peri,200,2,CV,R,-0.0345220531870977,0.00754599282974071,Inf,-4.57488550095586,1.42073375513085e-05
QTL AF,large_neg - small_neg,8,2X,Peri,200,2,CV,R,-0.0584387807621826,0.0075459928297423,Inf,-7.74434618223435,4.6296300126869e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,2,CV,R,-0.0239167275750849,0.00754599282974127,Inf,-3.16946068127988,0.0043567130833545
QTL AF,large_neg - med_neg,2,20X,WT,200,2,CV,R,-0.0216638124671953,0.00754599282974152,Inf,-2.87090286937596,0.0114088704128568
QTL AF,large_neg - small_neg,2,20X,WT,200,2,CV,R,-0.0362987875210755,0.00754599282974144,Inf,-4.81033951927559,4.50192396383997e-06
QTL AF,large_neg - med_neg,8,20X,WT,200,2,CV,R,-0.0341188404185092,0.00754599282974139,Inf,-4.52145147607813,1.8302259086056e-05
QTL AF,large_neg - small_neg,8,20X,WT,200,2,CV,R,-0.056765312931868,0.00754599282974135,Inf,-7.52257710981865,1.80189196896663e-13
QTL AF,med_neg - small_neg,8,20X,WT,200,2,CV,R,-0.0226464725133587,0.00754599282974138,Inf,-3.00112563374048,0.00758065520640017
QTL AF,large_neg - med_neg,2,2X,WT,200,2,CV,R,-0.0211343538251771,0.00754599282974163,Inf,-2.80073865719545,0.0141186526951487
QTL AF,large_neg - small_neg,2,2X,WT,200,2,CV,R,-0.0352074919662717,0.00754599282974139,Inf,-4.66572030488907,9.17802956279523e-06
QTL AF,large_neg - med_neg,8,2X,WT,200,2,CV,R,-0.0345762805291278,0.00754599282974135,Inf,-4.58207174446957,1.37286407403403e-05
QTL AF,large_neg - small_neg,8,2X,WT,200,2,CV,R,-0.0575582070450867,0.0075459928297409,Inf,-7.62765196625068,9.03721542044877e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,2,CV,R,-0.0229819265159589,0.00754599282974198,Inf,-3.0455802217804,0.00656735484260229
QTL AF,large_neg - med_neg,2,20X,Chr,2,3,CV,R,0.0280544318182576,0.00754599282974113,Inf,3.7177920058029,0.000588835300702195
QTL AF,large_neg - small_neg,2,20X,Chr,2,3,CV,R,-0.118038636363568,0.0075459928297404,Inf,-15.642558776143,0
QTL AF,med_neg - small_neg,2,20X,Chr,2,3,CV,R,-0.146093068181826,0.00754599282974128,Inf,-19.360350781944,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,3,CV,R,0.192318636363632,0.0075459928297413,Inf,25.4861938916293,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,3,CV,R,0.230381818181821,0.00754599282974124,Inf,30.5303521193143,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,3,CV,R,0.0380631818181894,0.00754599282974141,Inf,5.04415822768463,1.3629414485905e-06
QTL AF,large_neg - med_neg,2,2X,Chr,2,3,CV,R,0.0391997727272545,0.0075459928297413,Inf,5.19478001261213,6.13654954739751e-07
QTL AF,large_neg - small_neg,2,2X,Chr,2,3,CV,R,-0.112781818181834,0.00754599282974127,Inf,-14.9459217264723,0
QTL AF,med_neg - small_neg,2,2X,Chr,2,3,CV,R,-0.151981590909089,0.0075459928297414,Inf,-20.1407017390841,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,3,CV,R,0.192046931818187,0.00754599282974146,Inf,25.4501874241466,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,3,CV,R,0.215447727272733,0.00754599282974133,Inf,28.5512764368898,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,3,CV,R,0.0234007954545467,0.00754599282974139,Inf,3.10108901274276,0.00547469316059135
QTL AF,large_neg - med_neg,2,20X,Peri,2,3,CV,R,0.0622370454545197,0.00754599282974135,Inf,8.24769475120916,3.39728245535298e-14
QTL AF,large_neg - small_neg,2,20X,Peri,2,3,CV,R,-0.095004545454569,0.00754599282974143,Inf,-12.5900656942215,0
QTL AF,med_neg - small_neg,2,20X,Peri,2,3,CV,R,-0.157241590909089,0.00754599282974147,Inf,-20.8377604454305,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,3,CV,R,0.178275000000006,0.00754599282974142,Inf,23.6251218391516,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,3,CV,R,0.24352045454546,0.00754599282974146,Inf,32.2714929685142,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,3,CV,R,0.0652454545454541,0.00754599282974151,Inf,8.64637112936259,2.53130849614536e-14
QTL AF,large_neg - med_neg,2,2X,Peri,2,3,CV,R,0.0404781818181942,0.00754599282974126,Inf,5.36419563753841,2.43579253100812e-07
QTL AF,large_neg - small_neg,2,2X,Peri,2,3,CV,R,-0.124138636363624,0.00754599282974143,Inf,-16.4509348424438,0
QTL AF,med_neg - small_neg,2,2X,Peri,2,3,CV,R,-0.164616818181818,0.00754599282974138,Inf,-21.8151304799822,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,3,CV,R,0.1837325,0.00754599282974151,Inf,24.3483533771519,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,3,CV,R,0.268852272727273,0.00754599282974125,Inf,35.6284824003063,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,3,CV,R,0.0851197727272729,0.00754599282974149,Inf,11.2801290231532,4.66293670342566e-15
QTL AF,large_neg - med_neg,2,20X,WT,2,3,CV,R,0.0522518181818032,0.00754599282974138,Inf,6.92444577681822,1.31535893288515e-11
QTL AF,large_neg - small_neg,2,20X,WT,2,3,CV,R,-0.117920454545473,0.00754599282974142,Inf,-15.6268972428262,0
QTL AF,med_neg - small_neg,2,20X,WT,2,3,CV,R,-0.170172272727276,0.00754599282974149,Inf,-22.5513430196442,0
QTL AF,large_neg - med_neg,8,20X,WT,2,3,CV,R,0.192290340909096,0.00754599282974133,Inf,25.4824441591322,0
QTL AF,large_neg - small_neg,8,20X,WT,2,3,CV,R,0.251522727272732,0.00754599282974139,Inf,33.331959484694,0
QTL AF,med_neg - small_neg,8,20X,WT,2,3,CV,R,0.0592323863636361,0.00754599282974143,Inf,7.84951532556197,5.69544411632705e-14
QTL AF,large_neg - med_neg,2,2X,WT,2,3,CV,R,0.0368112500000025,0.00754599282974137,Inf,4.87825138859351,3.19939620097021e-06
QTL AF,large_neg - small_neg,2,2X,WT,2,3,CV,R,-0.104481818181813,0.00754599282974148,Inf,-13.8460001936409,0
QTL AF,med_neg - small_neg,2,2X,WT,2,3,CV,R,-0.141293068181816,0.0075459928297415,Inf,-18.7242515822343,0
QTL AF,large_neg - med_neg,8,2X,WT,2,3,CV,R,0.182010000000002,0.00754599282974121,Inf,24.1200865289245,0
QTL AF,large_neg - small_neg,8,2X,WT,2,3,CV,R,0.245015909090911,0.00754599282974135,Inf,32.4696716017566,0
QTL AF,med_neg - small_neg,8,2X,WT,2,3,CV,R,0.0630059090909093,0.00754599282974121,Inf,8.34958507283264,3.1863400806742e-14
QTL AF,large_neg - med_neg,2,20X,Chr,200,3,CV,R,-0.0291605361734466,0.00754599282974127,Inf,-3.86437369228807,0.000327824150675449
QTL AF,large_neg - small_neg,2,20X,Chr,200,3,CV,R,-0.047065222738862,0.00754599282974121,Inf,-6.23711469130512,1.33685429393182e-09
QTL AF,med_neg - small_neg,2,20X,Chr,200,3,CV,R,-0.0179046865654154,0.00754599282974146,Inf,-2.37274099901694,0.0464368289536856
QTL AF,large_neg - med_neg,8,20X,Chr,200,3,CV,R,-0.051901735747313,0.00754599282974147,Inf,-6.8780526192325,1.82258652614564e-11
QTL AF,large_neg - small_neg,8,20X,Chr,200,3,CV,R,-0.0837079428273615,0.00754599282974134,Inf,-11.0930323836831,1.33226762955019e-14
QTL AF,med_neg - small_neg,8,20X,Chr,200,3,CV,R,-0.0318062070800485,0.00754599282974154,Inf,-4.21497976445041,7.41153295911179e-05
QTL AF,large_neg - med_neg,2,2X,Chr,200,3,CV,R,-0.0327215018547004,0.0075459928297413,Inf,-4.33627523812824,4.30814710252747e-05
QTL AF,large_neg - small_neg,2,2X,Chr,200,3,CV,R,-0.0496825399125962,0.00754599282974138,Inf,-6.58396330788707,1.37431066526972e-10
QTL AF,large_neg - med_neg,8,2X,Chr,200,3,CV,R,-0.049822140566875,0.00754599282974157,Inf,-6.60246327965054,1.21326726443272e-10
QTL AF,large_neg - small_neg,8,2X,Chr,200,3,CV,R,-0.0795378594546464,0.00754599282974108,Inf,-10.5404101553295,2.78665979180914e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,3,CV,R,-0.0297157188877714,0.00754599282974126,Inf,-3.93794687567843,0.000242380488707838
QTL AF,large_neg - med_neg,2,20X,Peri,200,3,CV,R,-0.031023264302034,0.00754599282974145,Inf,-4.11122366559377,0.000116540398863663
QTL AF,large_neg - small_neg,2,20X,Peri,200,3,CV,R,-0.0498202478284889,0.0075459928297414,Inf,-6.60221245269806,1.2153222872513e-10
QTL AF,med_neg - small_neg,2,20X,Peri,200,3,CV,R,-0.018796983526455,0.00754599282974157,Inf,-2.4909887871042,0.0340568198832709
QTL AF,large_neg - med_neg,8,20X,Peri,200,3,CV,R,-0.0521640705387063,0.00754599282974164,Inf,-6.91281740066169,1.427613582905e-11
QTL AF,large_neg - small_neg,8,20X,Peri,200,3,CV,R,-0.0824415940229235,0.00754599282974144,Inf,-10.9252149959634,2.80886425230165e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,3,CV,R,-0.0302775234842172,0.00754599282974154,Inf,-4.01239759530148,0.000177594424293992
QTL AF,large_neg - med_neg,2,2X,Peri,200,3,CV,R,-0.0292338874329077,0.00754599282974113,Inf,-3.87409425008831,0.000315099168614053
QTL AF,large_neg - small_neg,2,2X,Peri,200,3,CV,R,-0.0480435366016314,0.00754599282974145,Inf,-6.36676149654883,5.7910531925387e-10
QTL AF,med_neg - small_neg,2,2X,Peri,200,3,CV,R,-0.0188096491687237,0.00754599282974141,Inf,-2.4926672464607,0.0339037278353502
QTL AF,large_neg - med_neg,8,2X,Peri,200,3,CV,R,-0.04938309055746,0.00754599282974124,Inf,-6.54428007972987,1.79351311579978e-10
QTL AF,large_neg - small_neg,8,2X,Peri,200,3,CV,R,-0.0792590792328757,0.00754599282974125,Inf,-10.5034660145037,3.08642000845794e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,3,CV,R,-0.0298759886754156,0.00754599282974139,Inf,-3.95918593477374,0.000221925783717047
QTL AF,large_neg - med_neg,2,20X,WT,200,3,CV,R,-0.0283870026970456,0.00754599282974142,Inf,-3.76186452035342,0.00049486750474903
QTL AF,large_neg - small_neg,2,20X,WT,200,3,CV,R,-0.0477029489296421,0.00754599282974139,Inf,-6.32162659121913,7.76345099318121e-10
QTL AF,med_neg - small_neg,2,20X,WT,200,3,CV,R,-0.0193159462325965,0.0075459928297416,Inf,-2.55976207086562,0.0282486814489722
QTL AF,large_neg - med_neg,8,20X,WT,200,3,CV,R,-0.0483255838075297,0.00754599282974132,Inf,-6.40413858028889,4.53613147044507e-10
QTL AF,large_neg - small_neg,8,20X,WT,200,3,CV,R,-0.079676597364302,0.00754599282974125,Inf,-10.5587957956003,2.69784194983913e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,3,CV,R,-0.0313510135567723,0.00754599282974143,Inf,-4.15465721531126,9.65494258282629e-05
QTL AF,large_neg - med_neg,2,2X,WT,200,3,CV,R,-0.0321963559530752,0.00754599282974153,Inf,-4.26668255317942,5.89171259355314e-05
QTL AF,large_neg - small_neg,2,2X,WT,200,3,CV,R,-0.0498127971690183,0.00754599282974131,Inf,-6.60122508633843,1.22344356867643e-10
QTL AF,large_neg - med_neg,8,2X,WT,200,3,CV,R,-0.04805153567016,0.00754599282974089,Inf,-6.36782153844294,5.75118286327836e-10
QTL AF,large_neg - small_neg,8,2X,WT,200,3,CV,R,-0.0768181736745325,0.00754599282974095,Inf,-10.1799955827906,2.75335310107039e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,3,CV,R,-0.0287666380043725,0.00754599282974064,Inf,-3.81217404434788,0.000404834800383225
QTL AF,large_neg - med_neg,2,20X,Chr,2,4,CV,R,0.108143522727296,0.00754599282974129,Inf,14.3312517209222,0
QTL AF,med_neg - small_neg,2,20X,Chr,2,4,CV,R,-0.0984957954545464,0.00754599282974156,Inf,-13.0527284715058,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,4,CV,R,0.100612386363636,0.00754599282974132,Inf,13.3332205097105,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,4,CV,R,0.245454545454543,0.00754599282974142,Inf,32.5277999850622,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,4,CV,R,0.144842159090907,0.00754599282974147,Inf,19.1945794753517,0
QTL AF,large_neg - med_neg,2,2X,Chr,2,4,CV,R,0.129575454545453,0.00754599282974131,Inf,17.1714256121146,0
QTL AF,large_neg - small_neg,2,2X,Chr,2,4,CV,R,0.0247477272727259,0.0075459928297414,Inf,3.27958531516044,0.00298594127294105
QTL AF,med_neg - small_neg,2,2X,Chr,2,4,CV,R,-0.104827727272727,0.00754599282974146,Inf,-13.8918402969538,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,4,CV,R,0.110631590909096,0.00754599282974139,Inf,14.6609721749348,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,4,CV,R,0.251765909090914,0.00754599282974138,Inf,33.3641861013461,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,4,CV,R,0.141134318181818,0.00754599282974134,Inf,18.7032139264113,0
QTL AF,large_neg - med_neg,2,20X,Peri,2,4,CV,R,0.11318022727271,0.00754599282974148,Inf,14.9987191647765,0
QTL AF,med_neg - small_neg,2,20X,Peri,2,4,CV,R,-0.104646136363639,0.00754599282974146,Inf,-13.8677757486319,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,4,CV,R,0.10204329545456,0.00754599282974145,Inf,13.5228455362919,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,4,CV,R,0.253954545454563,0.00754599282974152,Inf,33.6542256512138,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,4,CV,R,0.151911250000003,0.00754599282974161,Inf,20.1313801149218,0
QTL AF,large_neg - med_neg,2,2X,Peri,2,4,CV,R,0.122355113636371,0.00754599282974146,Inf,16.2145812217215,0
QTL AF,med_neg - small_neg,2,2X,Peri,2,4,CV,R,-0.107877840909089,0.00754599282974153,Inf,-14.2960433892678,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,4,CV,R,0.107015681818181,0.00754599282974142,Inf,14.1817894918207,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,4,CV,R,0.240281818181816,0.00754599282974166,Inf,31.8423067187095,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,4,CV,R,0.133266136363635,0.00754599282974188,Inf,17.6605172268888,0
QTL AF,large_neg - med_neg,2,20X,WT,2,4,CV,R,0.111437159090893,0.00754599282974146,Inf,14.7677266073828,0
QTL AF,med_neg - small_neg,2,20X,WT,2,4,CV,R,-0.109689431818182,0.00754599282974141,Inf,-14.5361166241581,0
QTL AF,large_neg - med_neg,8,20X,WT,2,4,CV,R,0.105035227272741,0.00754599282974136,Inf,13.9193383352766,0
QTL AF,large_neg - small_neg,8,20X,WT,2,4,CV,R,0.250077272727286,0.00754599282974141,Inf,33.1404068847831,0
QTL AF,med_neg - small_neg,8,20X,WT,2,4,CV,R,0.145042045454545,0.00754599282974129,Inf,19.2210685495069,0
QTL AF,large_neg - med_neg,2,2X,WT,2,4,CV,R,0.130095795454552,0.00754599282974122,Inf,17.2403815362508,0
QTL AF,med_neg - small_neg,2,2X,WT,2,4,CV,R,-0.11589125,0.0075459928297412,Inf,-15.3579857037811,0
QTL AF,large_neg - med_neg,8,2X,WT,2,4,CV,R,0.100625909090909,0.0075459928297411,Inf,13.3350125505436,0
QTL AF,large_neg - small_neg,8,2X,WT,2,4,CV,R,0.239131818181819,0.00754599282974122,Inf,31.689907952115,0
QTL AF,med_neg - small_neg,8,2X,WT,2,4,CV,R,0.13850590909091,0.00754599282974093,Inf,18.3548954015724,0
QTL AF,large_neg - med_neg,2,20X,Chr,200,4,CV,R,-0.0316570600741802,0.00754599282974124,Inf,-4.19521470381066,8.08551382472933e-05
QTL AF,large_neg - small_neg,2,20X,Chr,200,4,CV,R,-0.0520808950616475,0.00754599282974131,Inf,-6.9017949309969,1.54278811947961e-11
QTL AF,med_neg - small_neg,2,20X,Chr,200,4,CV,R,-0.0204238349874672,0.00754599282974142,Inf,-2.70658022718624,0.0186450193754508
QTL AF,large_neg - med_neg,8,20X,Chr,200,4,CV,R,-0.0564367485885855,0.00754599282974132,Inf,-7.47903554402399,2.44471110022459e-13
QTL AF,large_neg - small_neg,8,20X,Chr,200,4,CV,R,-0.0926249716232798,0.00754599282974135,Inf,-12.2747229838614,0
QTL AF,med_neg - small_neg,8,20X,Chr,200,4,CV,R,-0.0361882230346943,0.00754599282974143,Inf,-4.79568743983744,4.84332969341583e-06
QTL AF,large_neg - med_neg,2,2X,Chr,200,4,CV,R,-0.0366959626427522,0.00754599282974145,Inf,-4.86297343115942,3.45627262277048e-06
QTL AF,large_neg - small_neg,2,2X,Chr,200,4,CV,R,-0.054474199295274,0.00754599282974142,Inf,-7.21895720342748,1.59328106263956e-12
QTL AF,med_neg - small_neg,2,2X,Chr,200,4,CV,R,-0.0177782366525218,0.0075459928297415,Inf,-2.35598377226802,0.0484658680934568
QTL AF,large_neg - med_neg,8,2X,Chr,200,4,CV,R,-0.0516379810338812,0.00754599282974154,Inf,-6.84309966878803,2.32721619752851e-11
QTL AF,large_neg - small_neg,8,2X,Chr,200,4,CV,R,-0.0869053655524638,0.00754599282974132,Inf,-11.5167569746343,0
QTL AF,med_neg - small_neg,8,2X,Chr,200,4,CV,R,-0.0352673845185826,0.00754599282974146,Inf,-4.67365730584599,8.83083582481348e-06
QTL AF,large_neg - med_neg,2,20X,Peri,200,4,CV,R,-0.0327325179663512,0.00754599282974135,Inf,-4.33773510058758,4.27973183947383e-05
QTL AF,large_neg - small_neg,2,20X,Peri,200,4,CV,R,-0.0539920641017285,0.00754599282974141,Inf,-7.15506432618473,2.53119747384289e-12
QTL AF,med_neg - small_neg,2,20X,Peri,200,4,CV,R,-0.0212595461353773,0.00754599282974145,Inf,-2.81732922559717,0.013430931969467
QTL AF,large_neg - med_neg,8,20X,Peri,200,4,CV,R,-0.0553457117637009,0.00754599282974139,Inf,-7.33445061669873,6.8844929757006e-13
QTL AF,large_neg - small_neg,8,20X,Peri,200,4,CV,R,-0.0908018202510051,0.00754599282974176,Inf,-12.0331177486836,0
QTL AF,med_neg - small_neg,8,20X,Peri,200,4,CV,R,-0.0354561084873041,0.00754599282974158,Inf,-4.69866713198538,7.81725718634885e-06
QTL AF,large_neg - med_neg,2,2X,Peri,200,4,CV,R,-0.0341811632409774,0.00754599282974169,Inf,-4.5297105380562,1.76028499071501e-05
QTL AF,large_neg - small_neg,2,2X,Peri,200,4,CV,R,-0.0543103370985706,0.00754599282974165,Inf,-7.19724207588864,1.8650636590678e-12
QTL AF,med_neg - small_neg,2,2X,Peri,200,4,CV,R,-0.0201291738575932,0.00754599282974198,Inf,-2.6675315378323,0.0208684938085235
QTL AF,large_neg - med_neg,8,2X,Peri,200,4,CV,R,-0.0496874650710299,0.00754599282974189,Inf,-6.5846159931654,1.36828881558415e-10
QTL AF,large_neg - small_neg,8,2X,Peri,200,4,CV,R,-0.0863155758760212,0.00754599282974185,Inf,-11.4385976535541,0
QTL AF,med_neg - small_neg,8,2X,Peri,200,4,CV,R,-0.0366281108049913,0.00754599282974246,Inf,-4.85398166038827,3.61660858638757e-06
QTL AF,large_neg - med_neg,2,20X,WT,200,4,CV,R,-0.032916522017994,0.00754599282974144,Inf,-4.3621194401694,3.83069914612344e-05
QTL AF,large_neg - small_neg,2,20X,WT,200,4,CV,R,-0.0521027429979405,0.00754599282974139,Inf,-6.90469023407833,1.51169077255986e-11
QTL AF,med_neg - small_neg,2,20X,WT,200,4,CV,R,-0.0191862209799465,0.00754599282974151,Inf,-2.54257079390887,0.0296139208076559
