response,contrast,Matrix,Recombination,Map_type,QTL,H2,QTL_type,estimate,SE,df,z.ratio,p.value
Genetic gain,1 - 4,GW,2X,WT,200,2,DV,-1.79612353562033,0.134862247914551,Inf,-13.3182084934425,0
Genetic gain,1 - 5,GW,2X,WT,200,2,DV,-1.20091312143824,0.13486224791455,Inf,-8.90473902080545,3.56381590904675e-14
Genetic gain,2 - 3,GW,2X,WT,200,2,DV,-1.16692581636909,0.134862247914549,Inf,-8.65272405297941,4.27435864480685e-14
Genetic gain,2 - 4,GW,2X,WT,200,2,DV,-1.0816220485997,0.13486224791455,Inf,-8.02019887200029,7.63833440942108e-14
Genetic gain,2 - 5,GW,2X,WT,200,2,DV,-0.486411634417606,0.13486224791455,Inf,-3.60672939936313,0.00286567120334169
Genetic gain,3 - 5,GW,2X,WT,200,2,DV,0.680514181951489,0.134862247914548,Inf,5.04599465361633,4.47668257175238e-06
Genetic gain,4 - 5,GW,2X,WT,200,2,DV,0.595210414182094,0.13486224791455,Inf,4.41346947263719,9.93869176778572e-05
Genetic gain,1 - 2,CV,20X,Chr,2,8,DV,-4.33345694045339,0.134862247914546,Inf,-32.1324685556127,0
Genetic gain,1 - 3,CV,20X,Chr,2,8,DV,-4.6745952026564,0.134862247914546,Inf,-34.6619997437563,0
Genetic gain,1 - 4,CV,20X,Chr,2,8,DV,-2.29003767910496,0.134862247914543,Inf,-16.9805687990316,0
Genetic gain,1 - 5,CV,20X,Chr,2,8,DV,-4.70080361016749,0.134862247914541,Inf,-34.8563343920107,0
Genetic gain,2 - 4,CV,20X,Chr,2,8,DV,2.04341926134843,0.134862247914548,Inf,15.1518997565812,0
Genetic gain,3 - 4,CV,20X,Chr,2,8,DV,2.38455752355144,0.134862247914549,Inf,17.6814309447248,0
Genetic gain,4 - 5,CV,20X,Chr,2,8,DV,-2.41076593106254,0.134862247914547,Inf,-17.8757655929781,0
Genetic gain,1 - 2,GW,20X,Chr,2,8,DV,-3.80153520368299,0.134862247914548,Inf,-28.1882829514435,0
Genetic gain,1 - 3,GW,20X,Chr,2,8,DV,-4.01732916188457,0.134862247914548,Inf,-29.7883894418701,0
Genetic gain,1 - 4,GW,20X,Chr,2,8,DV,-2.02603608777475,0.134862247914548,Inf,-15.0230039844694,0
Genetic gain,1 - 5,GW,20X,Chr,2,8,DV,-3.45663562982204,0.134862247914547,Inf,-25.630861736876,0
Genetic gain,2 - 4,GW,20X,Chr,2,8,DV,1.77549911590824,0.134862247914549,Inf,13.1652789669739,0
Genetic gain,3 - 4,GW,20X,Chr,2,8,DV,1.99129307410983,0.134862247914549,Inf,14.7653854574005,0
Genetic gain,3 - 5,GW,20X,Chr,2,8,DV,0.560693532062528,0.134862247914549,Inf,4.15752770499414,0.000310646400097259
